filename,page,code,status,confidence,x,y,w,h,padded_x,padded_y,padded_w,padded_h,timestamp,retries,warnings
page3_unknown_122.png,3,,ok,100.0,5135,4393,237,247,5135,4393,237,247,1970-01-01T00:00:00Z,0,[]
page3_unknown_123.png,3,,ok,100.0,5402,4393,237,247,5402,4393,237,247,1970-01-01T00:00:00Z,0,[]
page3_unknown_304.png,3,,warning,70.0,3256,7681,275,195,3256,7681,275,195,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_086.png,3,,ok,100.0,5141,4060,226,237,5141,4060,226,237,1970-01-01T00:00:00Z,0,[]
page3_unknown_082.png,3,,ok,100.0,2976,4059,226,236,2976,4059,226,236,1970-01-01T00:00:00Z,0,[]
page3_unknown_085.png,3,,ok,100.0,4868,4060,226,236,4868,4060,226,236,1970-01-01T00:00:00Z,0,[]
page3_unknown_087.png,3,,ok,100.0,5948,4060,226,236,5948,4060,226,236,1970-01-01T00:00:00Z,0,[]
page3_unknown_084.png,3,,ok,100.0,4597,4060,225,236,4597,4060,225,236,1970-01-01T00:00:00Z,0,[]
page3_unknown_306.png,3,,ok,100.0,3028,7745,186,279,3028,7745,186,279,1970-01-01T00:00:00Z,0,[]
page3_unknown_315.png,3,,warning,70.0,1876,8256,234,221,1876,8256,234,221,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_254.png,3,,warning,70.0,2978,6240,218,228,2978,6240,218,228,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_263.png,3,,warning,70.0,806,6246,219,226,806,6246,219,226,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_232.png,3,,warning,70.0,2707,5939,218,227,2707,5939,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_235.png,3,,warning,70.0,2975,5940,218,227,2975,5940,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_250.png,3,,warning,70.0,1898,6240,218,227,1898,6240,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_251.png,3,,warning,70.0,2166,6240,218,227,2166,6240,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_256.png,3,,warning,70.0,1350,6241,218,227,1350,6241,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_258.png,3,,warning,70.0,3518,6244,218,227,3518,6244,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_259.png,3,,warning,70.0,3790,6244,218,227,3790,6244,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_260.png,3,,warning,70.0,274,6245,218,227,274,6245,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_261.png,3,,warning,70.0,546,6245,218,227,546,6245,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_262.png,3,,warning,70.0,1082,6245,218,227,1082,6245,218,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_252.png,3,,warning,70.0,2434,6240,217,228,2434,6240,217,228,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_253.png,3,,warning,70.0,2710,6240,217,227,2710,6240,217,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_255.png,3,,warning,70.0,3250,6240,217,227,3250,6240,217,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_257.png,3,,warning,70.0,1623,6242,217,226,1623,6242,217,226,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_313.png,3,,warning,70.0,1695,8247,222,219,1695,8247,222,219,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_314.png,3,,warning,70.0,2380,8249,223,218,2380,8249,223,218,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_272.png,3,,warning,70.0,4605,7205,215,225,4605,7205,215,225,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_273.png,3,,warning,70.0,4876,7205,213,225,4876,7205,213,225,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_282.png,3,,warning,70.0,4337,7208,214,222,4337,7208,214,222,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_271.png,3,,warning,70.0,2713,7205,212,224,2713,7205,212,224,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_280.png,3,,warning,70.0,1094,7208,207,225,1094,7208,207,225,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_279.png,3,,warning,70.0,1900,7207,206,224,1900,7207,206,224,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_277.png,3,,warning,70.0,2177,7206,194,224,2177,7206,194,224,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_287.png,3,,warning,70.0,4063,7225,214,203,4063,7225,214,203,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_288.png,3,,warning,70.0,1359,7226,215,202,1359,7226,215,202,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_007.png,3,,ok,100.0,2087,839,185,234,2087,839,185,234,1970-01-01T00:00:00Z,0,[]
page3_unknown_274.png,3,,ok,100.0,6200,7215,256,169,6200,7215,256,169,1970-01-01T00:00:00Z,0,[]
page3_unknown_278.png,3,,warning,70.0,5160,7206,186,225,5160,7206,186,225,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_292.png,3,,warning,70.0,1638,7248,201,173,1638,7248,201,173,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_286.png,3,,ok,100.0,3794,7244,217,160,3794,7244,217,160,1970-01-01T00:00:00Z,0,[]
page3_unknown_281.png,3,,warning,70.0,3016,7208,150,222,3016,7208,150,222,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_233.png,3,,ok,100.0,3266,5959,178,187,3266,5959,178,187,1970-01-01T00:00:00Z,0,[]
page3_unknown_236.png,3,,ok,100.0,3806,5960,178,187,3806,5960,178,187,1970-01-01T00:00:00Z,0,[]
page3_unknown_238.png,3,,ok,100.0,4349,5961,178,187,4349,5961,178,187,1970-01-01T00:00:00Z,0,[]
page3_unknown_239.png,3,,ok,100.0,4889,5961,178,187,4889,5961,178,187,1970-01-01T00:00:00Z,0,[]
page3_unknown_241.png,3,,ok,100.0,4617,5962,178,186,4617,5962,178,186,1970-01-01T00:00:00Z,0,[]
page3_unknown_242.png,3,,ok,100.0,6240,5962,178,186,6240,5962,178,186,1970-01-01T00:00:00Z,0,[]
page3_unknown_243.png,3,,ok,100.0,5428,5963,178,186,5428,5963,178,186,1970-01-01T00:00:00Z,0,[]
page3_unknown_244.png,3,,ok,100.0,5696,5963,178,186,5696,5963,178,186,1970-01-01T00:00:00Z,0,[]
page3_unknown_234.png,3,,ok,100.0,3539,5959,177,187,3539,5959,177,187,1970-01-01T00:00:00Z,0,[]
page3_unknown_237.png,3,,ok,100.0,4078,5961,177,187,4078,5961,177,187,1970-01-01T00:00:00Z,0,[]
page3_unknown_240.png,3,,ok,100.0,5158,5961,177,187,5158,5961,177,187,1970-01-01T00:00:00Z,0,[]
page3_unknown_245.png,3,,ok,100.0,5973,5963,177,186,5973,5963,177,186,1970-01-01T00:00:00Z,0,[]
page3_unknown_172.png,3,,warning,70.0,1303,4998,142,227,1303,4998,142,227,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_275.png,3,,ok,100.0,300,7226,175,182,300,7226,175,182,1970-01-01T00:00:00Z,0,[]
page3_unknown_285.png,3,,ok,100.0,3540,7238,182,168,3540,7238,182,168,1970-01-01T00:00:00Z,0,[]
page3_unknown_291.png,3,,ok,100.0,5413,7265,219,139,5413,7265,219,139,1970-01-01T00:00:00Z,0,[]
page3_unknown_284.png,3,,ok,100.0,5980,7231,169,174,5980,7231,169,174,1970-01-01T00:00:00Z,0,[]
page3_unknown_289.png,3,,warning,70.0,5693,7228,201,146,5693,7228,201,146,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_283.png,3,,warning,70.0,2440,7211,215,136,2440,7211,215,136,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_290.png,3,,ok,100.0,3261,7261,203,142,3261,7261,203,142,1970-01-01T00:00:00Z,0,[]
page3_unknown_293.png,3,,warning,70.0,2467,7250,163,174,2467,7250,163,174,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_009.png,3,,warning,70.0,1237,894,156,179,1237,894,156,179,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_010.png,3,,warning,70.0,1311,894,156,179,1311,894,156,179,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_011.png,3,,warning,70.0,1553,894,156,179,1553,894,156,179,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_067.png,3,,warning,70.0,3455,2751,162,169,3455,2751,162,169,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_068.png,3,,warning,70.0,3587,2751,162,169,3587,2751,162,169,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_075.png,3,,warning,70.0,306,3885,203,133,306,3885,203,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_276.png,3,,warning,70.0,841,7206,167,161,841,7206,167,161,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_047.png,3,,warning,70.0,526,1752,201,132,526,1752,201,132,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_308.png,3,,warning,70.0,3262,7850,163,162,3262,7850,163,162,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_008.png,3,,warning,70.0,3165,860,167,155,3165,860,167,155,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_173.png,3,,warning,70.0,4414,5279,203,127,4414,5279,203,127,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_005.png,3,,warning,70.0,6089,834,190,135,6089,834,190,135,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_294.png,3,,warning,70.0,841,7269,167,151,841,7269,167,151,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_295.png,3,,warning,70.0,3062,7490,171,144,3062,7490,171,144,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_018.png,3,,warning,70.0,3252,954,179,137,3252,954,179,137,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_044.png,3,,warning,70.0,2440,1574,169,144,2440,1574,169,144,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_069.png,3,,warning,70.0,4927,2946,169,144,4927,2946,169,144,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_019.png,3,,warning,70.0,482,1195,166,144,482,1195,166,144,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_071.png,3,,warning,70.0,3038,3101,166,144,3038,3101,166,144,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_020.png,3,,warning,70.0,294,1198,178,130,294,1198,178,130,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_072.png,3,,warning,70.0,2850,3104,178,130,2850,3104,178,130,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_014.png,3,,warning,70.0,4219,897,165,139,4219,897,165,139,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_076.png,3,,warning,70.0,1206,3986,180,127,1206,3986,180,127,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_013.png,3,,warning,70.0,4144,897,164,139,4144,897,164,139,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_198.png,3,,warning,70.0,4348,5580,179,127,4348,5580,179,127,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_046.png,3,,warning,70.0,440,1752,170,133,440,1752,170,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
