filename,page,code,status,confidence,x,y,w,h,padded_x,padded_y,padded_w,padded_h,timestamp,retries,warnings
page4_unknown_203.png,4,,warning,70.0,2840,6899,415,441,2840,6899,415,441,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_007.png,4,,warning,70.0,301,818,405,430,301,818,405,430,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_021.png,4,,warning,70.0,2219,1282,405,430,2219,1282,405,430,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_022.png,4,,warning,70.0,2602,1282,405,430,2602,1282,405,430,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_008.png,4,,warning,70.0,683,819,405,428,683,819,405,428,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_098.png,4,,warning,70.0,5668,3247,405,428,5668,3247,405,428,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_214.png,4,,warning,70.0,2822,7202,450,375,2822,7202,450,375,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_239.png,4,,warning,70.0,747,8397,401,419,747,8397,401,419,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_226.png,4,,ok,100.0,1322,7695,280,595,1322,7695,280,595,1970-01-01T00:00:00Z,0,[]
page4_unknown_135.png,4,,ok,100.0,2995,4266,419,390,2995,4266,419,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_130.png,4,,ok,100.0,2622,4265,416,390,2622,4265,416,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_131.png,4,,ok,100.0,3778,4265,416,390,3778,4265,416,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_132.png,4,,ok,100.0,4161,4265,416,390,4161,4265,416,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_136.png,4,,ok,100.0,3385,4266,416,390,3385,4266,416,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_160.png,4,,ok,100.0,4528,5177,416,390,4528,5177,416,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_167.png,4,,ok,100.0,6069,5178,416,390,6069,5178,416,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_133.png,4,,ok,100.0,4538,4265,415,390,4538,4265,415,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_141.png,4,,ok,100.0,2231,4718,415,390,2231,4718,415,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_157.png,4,,ok,100.0,698,5177,415,390,698,5177,415,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_158.png,4,,ok,100.0,1087,5177,415,390,1087,5177,415,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_159.png,4,,ok,100.0,1470,5177,415,390,1470,5177,415,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_115.png,4,,ok,100.0,1847,3812,415,388,1847,3812,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_117.png,4,,ok,100.0,2614,3812,415,388,2614,3812,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_118.png,4,,ok,100.0,2997,3812,415,388,2997,3812,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_121.png,4,,ok,100.0,4913,3812,415,388,4913,3812,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_122.png,4,,ok,100.0,5297,3812,415,388,5297,3812,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_123.png,4,,ok,100.0,5679,3812,415,388,5679,3812,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_124.png,4,,ok,100.0,6063,3812,415,388,6063,3812,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_126.png,4,,ok,100.0,315,4266,415,388,315,4266,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_127.png,4,,ok,100.0,698,4266,415,388,698,4266,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_128.png,4,,ok,100.0,1082,4266,415,388,1082,4266,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_137.png,4,,ok,100.0,4922,4267,415,388,4922,4267,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_142.png,4,,ok,100.0,315,4720,415,388,315,4720,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_143.png,4,,ok,100.0,698,4720,415,388,698,4720,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_144.png,4,,ok,100.0,1087,4720,415,388,1087,4720,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_145.png,4,,ok,100.0,1470,4720,415,388,1470,4720,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_146.png,4,,ok,100.0,1854,4720,415,388,1854,4720,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_147.png,4,,ok,100.0,2614,4720,415,388,2614,4720,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_150.png,4,,ok,100.0,3761,4720,415,388,3761,4720,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_152.png,4,,ok,100.0,4529,4720,415,388,4529,4720,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_153.png,4,,ok,100.0,4904,4722,415,388,4904,4722,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_154.png,4,,ok,100.0,5297,4725,415,388,5297,4725,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_161.png,4,,ok,100.0,315,5179,415,388,315,5179,415,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_113.png,4,,ok,100.0,1083,3812,414,388,1083,3812,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_114.png,4,,ok,100.0,1464,3812,414,388,1464,3812,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_116.png,4,,ok,100.0,2232,3812,414,388,2232,3812,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_148.png,4,,ok,100.0,2998,4720,414,388,2998,4720,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_149.png,4,,ok,100.0,3386,4720,414,388,3386,4720,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_151.png,4,,ok,100.0,4145,4720,414,388,4145,4720,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_155.png,4,,ok,100.0,5681,4725,414,388,5681,4725,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_156.png,4,,ok,100.0,6065,4725,414,388,6065,4725,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_165.png,4,,ok,100.0,2998,5179,414,388,2998,5179,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_175.png,4,,ok,100.0,692,5667,414,388,692,5667,414,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_138.png,4,,ok,100.0,5297,4270,415,387,5297,4270,415,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_162.png,4,,ok,100.0,1854,5179,415,387,1854,5179,415,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_166.png,4,,ok,100.0,3385,5179,415,387,3385,5179,415,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_169.png,4,,ok,100.0,4147,5180,415,387,4147,5180,415,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_170.png,4,,ok,100.0,4914,5180,415,387,4914,5180,415,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_171.png,4,,ok,100.0,5297,5180,415,387,5297,5180,415,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_172.png,4,,ok,100.0,5680,5180,415,387,5680,5180,415,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_139.png,4,,ok,100.0,5681,4270,414,387,5681,4270,414,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_140.png,4,,ok,100.0,6065,4270,414,387,6065,4270,414,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_163.png,4,,ok,100.0,2231,5179,414,387,2231,5179,414,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_164.png,4,,ok,100.0,2614,5179,414,387,2614,5179,414,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_168.png,4,,ok,100.0,3770,5180,414,387,3770,5180,414,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_174.png,4,,ok,100.0,315,5667,414,387,315,5667,414,387,1970-01-01T00:00:00Z,0,[]
page4_unknown_011.png,4,,ok,100.0,4142,829,385,408,4142,829,385,408,1970-01-01T00:00:00Z,0,[]
page4_unknown_017.png,4,,ok,100.0,2992,831,385,408,2992,831,385,408,1970-01-01T00:00:00Z,0,[]
page4_unknown_220.png,4,,warning,70.0,1815,7659,371,392,1815,7659,371,392,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_221.png,4,,warning,70.0,4642,7659,371,391,4642,7659,371,391,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_227.png,4,,warning,70.0,2342,7701,371,391,2342,7701,371,391,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_024.png,4,,ok,100.0,3387,1302,368,390,3387,1302,368,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_032.png,4,,ok,100.0,6066,1303,368,390,6066,1303,368,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_035.png,4,,ok,100.0,2617,1738,368,390,2617,1738,368,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_043.png,4,,ok,100.0,3001,1739,368,390,3001,1739,368,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_044.png,4,,ok,100.0,3385,1739,368,390,3385,1739,368,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_047.png,4,,ok,100.0,4916,1743,368,390,4916,1743,368,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_194.png,4,,ok,100.0,3631,6180,292,490,3631,6180,292,490,1970-01-01T00:00:00Z,0,[]
page4_unknown_005.png,4,,ok,100.0,4532,837,368,388,4532,837,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_006.png,4,,ok,100.0,4916,837,368,388,4916,837,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_012.png,4,,ok,100.0,5300,839,368,388,5300,839,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_029.png,4,,ok,100.0,5299,1303,368,388,5299,1303,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_030.png,4,,ok,100.0,5682,1303,368,388,5682,1303,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_037.png,4,,ok,100.0,318,1740,368,388,318,1740,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_038.png,4,,ok,100.0,701,1740,368,388,701,1740,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_039.png,4,,ok,100.0,1084,1740,368,388,1084,1740,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_042.png,4,,ok,100.0,2234,1740,368,388,2234,1740,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_045.png,4,,ok,100.0,4532,1740,368,388,4532,1740,368,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_009.png,4,,ok,100.0,1087,838,365,390,1087,838,365,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_010.png,4,,ok,100.0,3766,838,365,390,3766,838,365,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_023.png,4,,ok,100.0,3005,1302,365,390,3005,1302,365,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_025.png,4,,ok,100.0,3772,1302,365,390,3772,1302,365,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_036.png,4,,ok,100.0,3766,1738,365,390,3766,1738,365,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_046.png,4,,ok,100.0,4152,1743,365,390,4152,1743,365,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_003.png,4,,ok,100.0,1469,837,365,388,1469,837,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_004.png,4,,ok,100.0,2618,837,365,388,2618,837,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_013.png,4,,ok,100.0,5685,839,365,388,5685,839,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_014.png,4,,ok,100.0,6068,839,365,388,6068,839,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_016.png,4,,ok,100.0,1848,841,365,388,1848,841,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_020.png,4,,ok,100.0,699,1298,365,388,699,1298,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_026.png,4,,ok,100.0,4152,1303,365,388,4152,1303,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_027.png,4,,ok,100.0,4534,1303,365,388,4534,1303,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_028.png,4,,ok,100.0,4917,1303,365,388,4917,1303,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_031.png,4,,ok,100.0,320,1304,365,388,320,1304,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_033.png,4,,ok,100.0,1476,1306,365,388,1476,1306,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_040.png,4,,ok,100.0,1469,1740,365,388,1469,1740,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_041.png,4,,ok,100.0,1852,1740,365,388,1852,1740,365,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_082.png,4,,ok,100.0,2227,2798,408,338,2227,2798,408,338,1970-01-01T00:00:00Z,0,[]
page4_unknown_097.png,4,,warning,70.0,6090,3245,320,430,6090,3245,320,430,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_048.png,4,,warning,70.0,5717,1729,321,428,5717,1729,321,428,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_049.png,4,,ok,100.0,6111,1730,320,428,6111,1730,320,428,1970-01-01T00:00:00Z,0,[]
page4_unknown_099.png,4,,ok,100.0,682,3334,402,333,682,3334,402,333,1970-01-01T00:00:00Z,0,[]
page4_unknown_083.png,4,,ok,100.0,3366,2798,401,333,3366,2798,401,333,1970-01-01T00:00:00Z,0,[]
page4_unknown_050.png,4,,ok,100.0,6111,2151,281,475,6111,2151,281,475,1970-01-01T00:00:00Z,0,[]
page4_unknown_087.png,4,,ok,100.0,5282,2806,402,332,5282,2806,402,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_102.png,4,,ok,100.0,2220,3336,402,332,2220,3336,402,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_084.png,4,,ok,100.0,2983,2799,401,332,2983,2799,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_085.png,4,,ok,100.0,4128,2800,401,332,4128,2800,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_086.png,4,,ok,100.0,4511,2800,401,332,4511,2800,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_088.png,4,,ok,100.0,5662,2806,401,332,5662,2806,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_101.png,4,,ok,100.0,1837,3336,401,332,1837,3336,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_103.png,4,,ok,100.0,2593,3336,401,332,2593,3336,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_104.png,4,,ok,100.0,2985,3336,401,332,2985,3336,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_105.png,4,,ok,100.0,3368,3336,401,332,3368,3336,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_106.png,4,,ok,100.0,3751,3336,401,332,3751,3336,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_108.png,4,,ok,100.0,4520,3336,401,332,4520,3336,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_109.png,4,,ok,100.0,4903,3336,401,332,4903,3336,401,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_242.png,4,,warning,70.0,744,8705,408,326,744,8705,408,326,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_100.png,4,,ok,100.0,1449,3336,400,332,1449,3336,400,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_107.png,4,,ok,100.0,4137,3336,400,332,4137,3336,400,332,1970-01-01T00:00:00Z,0,[]
page4_unknown_178.png,4,,warning,70.0,4959,5701,379,345,4959,5701,379,345,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_190.png,4,,warning,70.0,1276,6155,310,415,1276,6155,310,415,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_015.png,4,,ok,100.0,3395,849,345,370,3395,849,345,370,1970-01-01T00:00:00Z,0,[]
page4_unknown_002.png,4,,ok,100.0,2245,846,345,368,2245,846,345,368,1970-01-01T00:00:00Z,0,[]
page4_unknown_234.png,4,,warning,70.0,1811,7943,379,306,1811,7943,379,306,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_187.png,4,,warning,70.0,3968,6138,201,560,3968,6138,201,560,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_056.png,4,,ok,100.0,4207,2221,281,390,4207,2221,281,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_057.png,4,,ok,100.0,4590,2221,281,390,4590,2221,281,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_058.png,4,,ok,100.0,2289,2222,281,390,2289,2222,281,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_060.png,4,,ok,100.0,3063,2222,281,390,3063,2222,281,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_065.png,4,,ok,100.0,5728,2223,281,390,5728,2223,281,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_059.png,4,,ok,100.0,2673,2222,280,390,2673,2222,280,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_061.png,4,,ok,100.0,3439,2222,280,390,3439,2222,280,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_062.png,4,,ok,100.0,3836,2222,280,390,3836,2222,280,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_063.png,4,,ok,100.0,4966,2223,280,390,4966,2223,280,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_064.png,4,,ok,100.0,5349,2223,280,390,5349,2223,280,390,1970-01-01T00:00:00Z,0,[]
page4_unknown_053.png,4,,ok,100.0,1139,2216,281,388,1139,2216,281,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_054.png,4,,ok,100.0,1526,2216,281,388,1526,2216,281,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_051.png,4,,ok,100.0,373,2216,280,388,373,2216,280,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_052.png,4,,ok,100.0,756,2216,280,388,756,2216,280,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_055.png,4,,ok,100.0,1910,2216,280,388,1910,2216,280,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_081.png,4,,ok,100.0,374,2739,280,388,374,2739,280,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_110.png,4,,warning,70.0,299,3393,402,265,299,3393,402,265,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_236.png,4,,warning,70.0,2339,7990,378,251,2339,7990,378,251,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_173.png,4,,ok,100.0,5383,5665,223,388,5383,5665,223,388,1970-01-01T00:00:00Z,0,[]
page4_unknown_185.png,4,,warning,70.0,455,6166,462,182,455,6166,462,182,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_186.png,4,,warning,70.0,853,6166,463,180,853,6166,463,180,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_089.png,4,,warning,70.0,1066,2912,408,203,1066,2912,408,203,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_189.png,4,,ok,100.0,272,6174,215,375,272,6174,215,375,1970-01-01T00:00:00Z,0,[]
page4_unknown_235.png,4,,ok,100.0,4668,7973,319,246,4668,7973,319,246,1970-01-01T00:00:00Z,0,[]
page4_unknown_177.png,4,,ok,100.0,4778,5685,209,362,4778,5685,209,362,1970-01-01T00:00:00Z,0,[]
page4_unknown_180.png,4,,ok,100.0,2016,5768,435,170,2016,5768,435,170,1970-01-01T00:00:00Z,0,[]
page4_unknown_176.png,4,,warning,70.0,1383,5647,162,428,1383,5647,162,428,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_197.png,4,,ok,100.0,481,6360,422,142,481,6360,422,142,1970-01-01T00:00:00Z,0,[]
page4_unknown_198.png,4,,ok,100.0,871,6364,422,140,871,6364,422,140,1970-01-01T00:00:00Z,0,[]
page4_unknown_181.png,4,,ok,100.0,5732,5768,298,170,5732,5768,298,170,1970-01-01T00:00:00Z,0,[]
page4_unknown_241.png,4,,warning,70.0,941,8589,206,224,941,8589,206,224,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_240.png,4,,warning,70.0,749,8589,200,222,749,8589,200,222,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_191.png,4,,warning,70.0,4226,6174,225,195,4226,6174,225,195,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_228.png,4,,warning,70.0,1814,7835,195,210,1814,7835,195,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_230.png,4,,warning,70.0,4642,7838,195,207,4642,7838,195,207,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_229.png,4,,warning,70.0,1992,7838,194,207,1992,7838,194,207,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_231.png,4,,warning,70.0,4818,7839,195,204,4818,7839,195,204,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_232.png,4,,warning,70.0,2342,7880,192,206,2342,7880,192,206,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_233.png,4,,warning,70.0,2521,7881,192,204,2521,7881,192,204,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_182.png,4,,ok,100.0,6094,5819,345,103,6094,5819,345,103,1970-01-01T00:00:00Z,0,[]
page4_unknown_078.png,4,,warning,70.0,5422,2659,264,133,5422,2659,264,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
